"x1","x2"
24.5,0.0
23.53800566262194,0.0
24.256708783852535,0.0
24.95283111492751,0.0
24.44466948620435,0.0
24.059905373951796,0.0
23.972878099017105,0.0
23.985004094024774,0.0
23.391679557581305,0.0
24.328821012382807,0.0
24.988527855110114,0.0
24.88489542609216,0.0
25.05291824007668,0.0
25.478810020687245,0.0
25.24804716620181,0.0
25.024068671806493,0.0
25.189811903425515,0.0
25.360093803765768,0.0
26.34898454440684,0.0
25.84636126816465,0.0
26.38143483790118,0.0
27.363534925175703,0.0
27.325554160717765,0.0
28.06393070881616,0.0
27.98641539115751,0.0
27.211938423674916,0.0
26.673681051408003,0.0
26.947095420521038,0.0
27.5000626317855,0.0
28.051311856098703,0.0
28.79805917665865,0.0
26.662458379603592,0.0
26.14301457699083,0.0
25.687280304604148,0.0
25.64188727820578,0.0
25.88621076898437,0.0
25.356312023077415,0.0
25.109086064332253,0.0
24.715950415392125,0.0
25.503670727271142,0.0
25.148267582355132,0.0
24.62596529765184,0.0
25.363083776228258,0.0
25.715288962833064,0.0
24.916337399429175,0.0
25.589964266645165,0.0
24.333449732925082,0.0
24.115522061212026,0.0
24.653344530025453,0.0
23.35811170240773,0.0
24.526156842959985,0.0
24.71827239050258,0.0
24.508208367236744,0.0
24.218060588240423,0.0
24.296835722241678,0.0
24.099981780446317,0.0
24.41607876154265,0.0
24.670427206175663,0.0
23.459301354533572,0.0
24.09639674904957,0.0
23.29811569964526,0.0
23.20461056587595,0.0
23.66844294203645,0.0
22.469137073389405,0.0
22.245706098609382,0.0
23.384008868959857,0.0
22.675518814106077,0.0
22.665785676194027,0.0
24.02437260846854,0.0
22.892054382665687,0.0
23.45365273554259,0.0
22.414373646520918,0.0
22.3135737119218,0.0
24.225014119945975,0.0
24.456222352027265,0.0
24.361577630910443,0.0
24.488235525432827,0.0
25.307341510369493,0.0
25.648148678434,0.0
25.490880789952794,0.0
24.61384469860639,0.0
24.29394617078476,0.0
25.05663330647901,0.0
23.693344428078873,0.0
24.778423397116864,0.0
25.53420653390362,0.0
24.356255734040097,0.0
23.122024387334772,0.0
23.07493260387998,0.0
24.058560793902775,0.0
25.48729537182644,0.0
25.41356813261087,0.0
25.109110761565283,0.0
24.317173959430754,0.0
23.369669907405203,0.0
23.281907946789552,0.0
23.983386630886812,0.0
23.687213009721734,0.0
24.228072284062648,0.0
24.709860992212135,0.0
25.150852021087857,0.0
24.54625734127928,0.0
23.827906538847397,0.0
24.107285640565546,0.0
25.19105492045136,0.0
25.28394680294556,0.0
25.32148367953734,0.0
26.326582623035378,0.0
26.533208957996795,0.0
25.686383633226697,0.0
25.68587797042467,0.0
25.664653503884498,0.0
23.949063177325904,0.0
24.27044048798533,0.0
24.792657838113065,0.0
25.640010913528776,0.0
25.311635460417055,0.0
24.639318481124267,0.0
26.44163441797251,0.0
25.656607751501568,0.0
25.02913572984951,0.0
24.380101772335692,0.0
24.12635630721861,0.0
24.49519165675284,0.0
24.18198799510203,0.0
24.16840845590002,0.0
24.481064705544355,0.0
23.86858852840986,0.0
25.015641027130602,0.0
25.89136479199521,0.0
25.159822003487278,0.0
23.779677497129136,0.0
24.32116166694097,0.0
23.711155868032083,0.0
23.449101391311906,0.0
24.041716507795986,0.0
22.489201927318064,0.0
22.109790464480998,0.0
23.499645757989192,0.0
23.148931251336503,0.0
23.362247984166487,0.0
22.531054269572532,0.0
23.26296792904047,0.0
22.955085242166042,0.0
23.817960866150212,0.0
25.229444805013266,0.0
24.41467912475826,0.0
24.61001539608646,0.0
26.652170549251284,0.0
27.304843853376433,0.0
26.867149677419672,0.0
26.757431670120837,0.0
25.811218266469243,0.0
25.293414242162346,0.0
25.71689445750066,0.0
26.40618744416545,0.0
25.474847721019888,0.0
26.11382297260127,0.0
25.446962643343163,0.0
25.87455098435247,0.0
25.376047943720504,0.0
25.733215174213555,0.0
25.862000420058777,0.0
26.68754146842602,0.0
24.33942532902383,0.0
25.344041773401205,0.0
26.041143342244993,0.0
26.337134372376223,0.0
26.77314927550576,0.0
25.973878784146812,0.0
25.77680363279362,0.0
25.493955333520336,0.0
25.13603641880661,0.0
25.629442377780457,0.0
25.523809153755344,0.0
25.74600510851851,0.0
24.900053351215103,0.0
23.203353162219116,0.0
22.891622017057657,0.0
24.12319534927032,0.0
22.830442786622797,0.0
23.524701515292076,0.0
23.794960558149146,0.0
23.67222927759149,0.0
24.25614283740892,0.0
24.956541142104033,0.0
26.132301920726853,0.0
25.94914151154673,0.0
25.44462696671921,0.0
25.365551776922082,0.0
25.177344950755842,0.0
25.64951021177675,0.0
25.67595835123244,0.0
25.255248982938085,0.0
24.857333326027778,0.0
24.217045408540795,0.0
23.011872359553315,0.0
23.70968308002119,0.0
24.57738297313691,0.0
24.504335513804044,0.0
24.714288777650086,0.0
24.811169742224827,0.0
23.86327353581951,0.0
23.90475015781433,0.0
23.379462225317347,0.0
22.53422641445821,0.0
22.620504571202705,0.0
24.10899526268167,0.0
23.60984535152141,0.0
22.838819696321906,0.0
22.82611512879927,0.0
23.11907997867003,0.0
23.652291027547744,0.0
23.380172866918617,0.0
23.53933377699369,0.0
24.101442975601092,0.0
23.433395766468102,0.0
23.38707239826926,0.0
23.824295935133243,0.0
25.891010421213178,0.0
25.7698748805027,0.0
26.937065697324428,0.0
25.54124338787781,0.0
25.479719569944297,0.0
26.105351619934062,0.0
26.414785268593626,0.0
24.91851255242648,0.0
24.04199713933872,0.0
23.285180300520967,0.0
23.952988229430357,0.0
24.167948987506847,0.0
23.32079254151138,0.0
23.33168534514959,0.0
23.539473721827374,0.0
23.87521496685381,0.0
24.102144273543097,0.0
22.946481762320015,0.0
22.14041401171737,0.0
23.27257246314182,0.0
23.227474257721706,0.0
22.61975378357864,0.0
22.310385843016643,0.0
22.56497070899228,0.0
22.76837027444178,0.0
23.11183391930742,0.0
22.474605453600052,0.0
23.81001584755408,0.0
24.054779070482248,0.0
23.661582818980428,0.0
23.704071396353804,0.0
24.301803025171985,0.0
24.526605133564104,0.0
24.002405250263557,0.0
24.71032770137609,0.0
23.88700904775568,0.0
24.29654920807542,0.0
24.808670188154434,0.0
24.06674152816898,0.0
23.68238394004807,0.0
23.119457204972107,0.0
23.532541412465047,0.0
23.16035114111827,0.0
23.95092603613081,0.0
23.1966405799982,0.0
23.05564934316039,0.0
22.642327571948133,0.0
23.076151545346725,0.0
22.96077638614154,0.0
24.107786706233767,0.0
24.658111656792247,0.0
24.04403584089841,0.0
23.834465257915873,0.0
25.324090606751675,0.0
25.54686783261705,0.0
25.93935299777113,0.0
24.64224063040664,0.0
24.541895339023277,0.0
22.98820816284128,0.0
23.18885536201663,0.0
23.50327235517167,0.0
23.97536060133037,0.0
23.459038340347828,0.0
23.771544477712666,0.0
23.36000415695438,0.0
23.6021218999819,0.0
24.630504652484166,0.0
24.372787034078556,0.0
23.842229086888903,0.0
24.139005087498695,0.0
25.113041049526615,0.0
24.559263205276984,0.0
24.318250442900876,0.0
25.55647054524245,0.0
25.79212914272601,0.0
25.69667025256493,0.0
23.967951927286414,0.0
23.98664308196948,0.0
25.238259974799504,0.0
25.187799681918907,0.0
25.248179774017988,0.0
24.560783943671893,0.0
24.344752351055607,0.0
23.77925345046466,0.0
24.71522849178873,0.0
