"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
381.336509807,64.0,0.0,172.0,29.0,33.0,24.0,139.0,5.0,33.0,24.0,7.0,0.0
440.82232699,76.0,0.0,150.0,44.0,33.0,39.0,117.0,5.0,33.0,39.0,4.0,0.0
445.536899135,77.0,0.0,222.0,34.0,46.0,26.0,176.0,8.0,46.0,26.0,5.0,0.0
406.239736591,69.0,0.0,176.0,36.0,34.0,31.0,142.0,5.0,34.0,31.0,4.0,0.0
484.892803442,85.0,0.0,195.0,38.0,50.0,29.0,145.0,9.0,50.0,29.0,6.0,0.0
464.022010363,81.0,0.0,192.0,30.0,52.0,25.0,140.0,5.0,50.0,25.0,6.0,0.0
381.084121789,64.0,0.0,212.0,25.0,40.0,18.0,172.0,7.0,40.0,18.0,6.0,0.0
409.951979209,70.0,0.0,197.0,38.0,34.0,34.0,163.0,4.0,31.0,34.0,5.0,0.0
421.146608669,72.0,0.0,215.0,22.0,50.0,21.0,165.0,1.0,47.0,21.0,4.0,0.0
456.924827612,79.0,0.0,172.0,35.0,35.0,34.0,137.0,1.0,35.0,34.0,10.0,0.0
471.916804939,82.0,0.0,163.0,40.0,45.0,33.0,118.0,7.0,45.0,33.0,4.0,0.0
417.794417175,71.0,0.0,200.0,27.0,42.0,24.0,158.0,3.0,39.0,24.0,8.0,0.0
397.541482723,67.0,0.0,172.0,22.0,41.0,19.0,131.0,3.0,41.0,19.0,7.0,0.0
442.362122432,76.0,0.0,184.0,29.0,43.0,25.0,141.0,4.0,42.0,25.0,9.0,0.0
445.108137487,76.0,0.0,187.0,36.0,41.0,31.0,146.0,5.0,40.0,31.0,5.0,0.0
514.027750333,88.0,0.0,197.0,31.0,52.0,28.0,145.0,3.0,50.0,28.0,10.0,0.0
451.733513154,78.0,0.0,206.0,23.0,50.0,20.0,156.0,3.0,48.0,20.0,10.0,0.0
387.430728498,65.0,0.0,154.0,30.0,32.0,27.0,122.0,3.0,32.0,27.0,6.0,0.0
508.183424038,88.0,0.0,210.0,41.0,53.0,34.0,157.0,7.0,51.0,34.0,3.0,0.0
445.704966027,74.0,0.0,201.0,23.0,51.0,20.0,150.0,3.0,47.0,20.0,7.0,0.0
446.618145086,77.0,0.0,199.0,44.0,38.0,36.0,161.0,8.0,38.0,36.0,3.0,0.0
476.084062946,83.0,0.0,185.0,42.0,43.0,33.0,142.0,9.0,43.0,33.0,7.0,0.0
466.380358331,81.0,0.0,203.0,28.0,50.0,24.0,153.0,4.0,50.0,24.0,7.0,0.0
407.381546882,69.0,0.0,175.0,29.0,41.0,27.0,134.0,2.0,40.0,27.0,2.0,0.0
451.628197992,78.0,0.0,203.0,26.0,55.0,21.0,148.0,5.0,55.0,21.0,2.0,0.0
432.251862726,74.0,0.0,162.0,40.0,36.0,35.0,126.0,5.0,36.0,35.0,3.0,0.0
432.248579198,74.0,0.0,191.0,28.0,45.0,22.0,146.0,6.0,45.0,22.0,7.0,0.0
393.162926281,66.0,0.0,186.0,24.0,39.0,19.0,147.0,5.0,39.0,19.0,8.0,0.0
471.865708597,82.0,0.0,179.0,39.0,39.0,36.0,140.0,3.0,38.0,36.0,8.0,0.0
388.483110428,65.0,0.0,185.0,25.0,39.0,23.0,146.0,2.0,38.0,23.0,4.0,0.0
442.66390374,76.0,0.0,181.0,33.0,44.0,29.0,137.0,4.0,41.0,29.0,6.0,0.0
452.386928135,78.0,0.0,161.0,43.0,33.0,40.0,128.0,3.0,33.0,40.0,5.0,0.0
408.041465073,69.0,0.0,171.0,27.0,40.0,25.0,131.0,2.0,40.0,25.0,4.0,0.0
