"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
422.328942174,9034.0,7573.0,2328.0,256.0,1250.0,226.0,1078.0,30.0,1040.0,226.0,195.0,0.0
423.605158879,9123.0,7609.0,2390.0,282.0,1322.0,250.0,1068.0,32.0,1081.0,250.0,183.0,0.0
421.476757491,8942.0,7460.0,2338.0,282.0,1253.0,253.0,1085.0,29.0,1044.0,253.0,185.0,0.0
421.753858177,9036.0,7592.0,2298.0,275.0,1272.0,251.0,1026.0,24.0,1032.0,251.0,161.0,0.0
422.058965015,9097.0,7623.0,2286.0,269.0,1268.0,244.0,1018.0,25.0,1048.0,244.0,182.0,0.0
423.702256165,9162.0,7625.0,2411.0,304.0,1297.0,267.0,1114.0,37.0,1091.0,267.0,179.0,0.0
421.079154455,8836.0,7417.0,2242.0,272.0,1190.0,246.0,1052.0,26.0,992.0,246.0,181.0,0.0
420.982701676,8962.0,7511.0,2210.0,279.0,1209.0,253.0,1001.0,26.0,1009.0,253.0,189.0,0.0
421.437480432,8981.0,7489.0,2315.0,277.0,1268.0,247.0,1047.0,30.0,1054.0,247.0,191.0,0.0
420.833734059,9051.0,7655.0,2297.0,245.0,1227.0,219.0,1070.0,26.0,976.0,219.0,201.0,0.0
420.976614167,8967.0,7474.0,2409.0,270.0,1304.0,237.0,1105.0,33.0,1061.0,237.0,195.0,0.0
422.09002634,9160.0,7618.0,2372.0,303.0,1309.0,267.0,1063.0,36.0,1097.0,267.0,178.0,0.0
420.413096439,8945.0,7573.0,2116.0,258.0,1136.0,232.0,980.0,26.0,944.0,232.0,196.0,0.0
421.749128188,8925.0,7493.0,2300.0,288.0,1217.0,256.0,1083.0,32.0,998.0,256.0,178.0,0.0
420.868876359,8909.0,7443.0,2292.0,273.0,1261.0,236.0,1031.0,37.0,1050.0,236.0,180.0,0.0
422.253457351,9093.0,7547.0,2453.0,292.0,1297.0,262.0,1156.0,30.0,1077.0,262.0,207.0,0.0
422.660925398,9098.0,7606.0,2424.0,260.0,1266.0,233.0,1158.0,27.0,1069.0,233.0,190.0,0.0
420.822136241,8976.0,7537.0,2246.0,278.0,1213.0,242.0,1033.0,36.0,1010.0,242.0,187.0,0.0
422.445783903,9002.0,7486.0,2416.0,271.0,1325.0,238.0,1091.0,33.0,1076.0,238.0,202.0,0.0
420.93082834,8904.0,7431.0,2323.0,304.0,1242.0,278.0,1081.0,26.0,1006.0,278.0,189.0,0.0
420.7424785,8900.0,7402.0,2394.0,291.0,1287.0,259.0,1107.0,32.0,1055.0,259.0,184.0,0.0
419.647855881,8871.0,7502.0,2257.0,275.0,1172.0,241.0,1085.0,34.0,945.0,241.0,183.0,0.0
420.422737901,8897.0,7461.0,2369.0,285.0,1234.0,246.0,1135.0,39.0,1029.0,246.0,161.0,0.0
421.184999306,9039.0,7555.0,2355.0,293.0,1271.0,267.0,1084.0,26.0,1042.0,267.0,175.0,0.0
421.468724742,8822.0,7355.0,2304.0,281.0,1245.0,261.0,1059.0,20.0,1030.0,261.0,176.0,0.0
422.67867713,9031.0,7574.0,2357.0,268.0,1237.0,240.0,1120.0,28.0,1022.0,240.0,195.0,0.0
