"x1","x2","x3","x4","x5","x6"
1.1316043582235502,0.39473240125159903,2.885310199909573,3.1569813407961402,-165792.91965816147,0.0
1.1316043582235502,0.39473240125159903,2.885310199909573,3.1569813407961402,-165792.91965816147,0.0
1.1316043582235502,0.39473240125159903,2.885310199909573,3.1569813407961402,-165792.91965816147,0.0
1.1316043582235502,0.39473240125159903,2.885310199909573,3.1569813407961402,-165792.91965816147,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,1.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.1375475530262502,0.5846136687860927,2.812611851098003,2.979303231506663,-165461.38937047287,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,1.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.0845134342147087,0.4540112018020127,2.9096534860760475,2.9622590589295887,-164829.82619794089,0.0
1.1030764324168154,0.40553192044753095,2.972461890701777,2.844054465412179,-164587.2427824026,1.0
1.0764659703165107,0.36707036186453146,3.0423487289828675,2.8297779284823505,-164469.37366130902,1.0
1.0764659703165107,0.36707036186453146,3.0423487289828675,2.8297779284823505,-164469.37366130902,0.0
1.0764659703165107,0.36707036186453146,3.0423487289828675,2.8297779284823505,-164469.37366130902,0.0
0.9086621287272449,0.4921481646992323,3.0198617394122693,2.721524557078121,-164171.48797771137,1.0
0.9086621287272449,0.4921481646992323,3.0198617394122693,2.721524557078121,-164171.48797771137,0.0
0.9396940703143085,0.570480054308546,3.151334950252772,2.637825079926496,-164126.12575150127,1.0
0.9396940703143085,0.570480054308546,3.151334950252772,2.637825079926496,-164126.12575150127,0.0
0.9151465884053428,0.5461617060547503,3.0624019685972117,2.5327127129485487,-164077.55933900978,1.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,1.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9635685331649126,0.5185624670450916,3.0989788147836324,2.6445655897490212,-163700.40989364227,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,1.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9617865034571804,0.48997640698713735,3.1162605557074725,2.5935602413007035,-163681.05101914296,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,1.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.9068894834548474,0.38426896374339015,3.0998224089904585,2.580539460014155,-163643.19493333728,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,1.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.862951016753065,0.4183427953615243,3.10716696177592,2.659851836801566,-163616.25191519843,0.0
0.8289910658394326,0.38696987815501543,3.10285904324437,2.6433202172244217,-163586.3415176908,1.0
0.8289910658394326,0.38696987815501543,3.10285904324437,2.6433202172244217,-163586.3415176908,0.0
0.8289910658394326,0.38696987815501543,3.10285904324437,2.6433202172244217,-163586.3415176908,0.0
0.8289910658394326,0.38696987815501543,3.10285904324437,2.6433202172244217,-163586.3415176908,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,1.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8734163407781711,0.40899603922131905,3.0944327705554606,2.6522441904469565,-163573.37513625258,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,1.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8711906033368221,0.4188079060778416,3.1037762587932085,2.628148341903829,-163575.8576676449,0.0
0.8493581451472093,0.4261392462885847,3.0894073336599654,2.5945334055081917,-163584.0120599493,1.0
0.8572827488331185,0.4233934103257241,3.0848713940303383,2.630435105704946,-163599.6307737651,1.0
0.8572827488331185,0.4233934103257241,3.0848713940303383,2.630435105704946,-163599.6307737651,0.0
0.8572827488331185,0.4233934103257241,3.0848713940303383,2.630435105704946,-163599.6307737651,0.0
0.8572827488331185,0.4233934103257241,3.0848713940303383,2.630435105704946,-163599.6307737651,0.0
0.8572827488331185,0.4233934103257241,3.0848713940303383,2.630435105704946,-163599.6307737651,0.0
0.8572827488331185,0.4233934103257241,3.0848713940303383,2.630435105704946,-163599.6307737651,0.0
0.8572827488331185,0.4233934103257241,3.0848713940303383,2.630435105704946,-163599.6307737651,0.0
0.868351192174569,0.43405058066190505,3.095352930650179,2.604916338560495,-163574.81732927993,1.0
0.8880361555941203,0.42857828893067174,3.0917425862964993,2.662602688387386,-163604.52904617955,1.0
0.8880361555941203,0.42857828893067174,3.0917425862964993,2.662602688387386,-163604.52904617955,0.0
0.8880361555941203,0.42857828893067174,3.0917425862964993,2.662602688387386,-163604.52904617955,0.0
0.8880361555941203,0.42857828893067174,3.0917425862964993,2.662602688387386,-163604.52904617955,0.0
0.8880361555941203,0.42857828893067174,3.0917425862964993,2.662602688387386,-163604.52904617955,0.0
0.8880361555941203,0.42857828893067174,3.0917425862964993,2.662602688387386,-163604.52904617955,0.0
0.8539380958912755,0.4180050411789742,3.0844369945541787,2.6445606179448866,-163614.678525051,1.0
0.8539380958912755,0.4180050411789742,3.0844369945541787,2.6445606179448866,-163614.678525051,0.0
0.8539380958912755,0.4180050411789742,3.0844369945541787,2.6445606179448866,-163614.678525051,0.0
0.8218341345159934,0.40329611931970505,3.106352648939435,2.6245333647600324,-163576.97280501516,1.0
0.8218341345159934,0.40329611931970505,3.106352648939435,2.6245333647600324,-163576.97280501516,0.0
0.8514769123614007,0.42030034734549837,3.084567935321821,2.6444161846934513,-163583.7551902717,1.0
0.8514769123614007,0.42030034734549837,3.084567935321821,2.6444161846934513,-163583.7551902717,0.0
0.8514769123614007,0.42030034734549837,3.084567935321821,2.6444161846934513,-163583.7551902717,0.0
0.8416157038944205,0.4058259068020582,3.0982861035807563,2.6556432408855546,-163591.41210486804,1.0
0.8416157038944205,0.4058259068020582,3.0982861035807563,2.6556432408855546,-163591.41210486804,0.0
0.8416157038944205,0.4058259068020582,3.0982861035807563,2.6556432408855546,-163591.41210486804,0.0
0.8416157038944205,0.4058259068020582,3.0982861035807563,2.6556432408855546,-163591.41210486804,0.0
0.8416157038944205,0.4058259068020582,3.0982861035807563,2.6556432408855546,-163591.41210486804,0.0
0.8416157038944205,0.4058259068020582,3.0982861035807563,2.6556432408855546,-163591.41210486804,0.0
0.8416157038944205,0.4058259068020582,3.0982861035807563,2.6556432408855546,-163591.41210486804,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,1.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8180959167795084,0.39868863074616934,3.089853147274856,2.6255938081359083,-163605.77919965686,0.0
0.8280171877643427,0.38611886690928504,3.1138235017007507,2.595237758903338,-163598.61736734633,1.0
0.8280171877643427,0.38611886690928504,3.1138235017007507,2.595237758903338,-163598.61736734633,0.0
0.858005824302042,0.39191041328345816,3.1161741132873733,2.600112661551684,-163623.43396333305,1.0
0.858005824302042,0.39191041328345816,3.1161741132873733,2.600112661551684,-163623.43396333305,0.0
0.858005824302042,0.39191041328345816,3.1161741132873733,2.600112661551684,-163623.43396333305,0.0
0.858005824302042,0.39191041328345816,3.1161741132873733,2.600112661551684,-163623.43396333305,0.0
0.858005824302042,0.39191041328345816,3.1161741132873733,2.600112661551684,-163623.43396333305,0.0
0.858005824302042,0.39191041328345816,3.1161741132873733,2.600112661551684,-163623.43396333305,0.0
0.858005824302042,0.39191041328345816,3.1161741132873733,2.600112661551684,-163623.43396333305,0.0
0.8596429314837003,0.39592076253536096,3.102273854821784,2.6095928108215585,-163587.8016007272,1.0
0.8596429314837003,0.39592076253536096,3.102273854821784,2.6095928108215585,-163587.8016007272,0.0
