"x1","x2","x3","x4"
4.605170185988092,3.6888794541139363,-6.414087232089806e6,0.0
4.2652639121314335,3.06705425529826,-2.0123655501723725e6,1.0
4.2652639121314335,3.06705425529826,-2.0123655501723725e6,0.0
4.2652639121314335,3.06705425529826,-2.0123655501723725e6,0.0
4.2652639121314335,3.06705425529826,-2.0123655501723725e6,0.0
4.113804522712525,2.443590936260835,-1.2009582383560056e6,1.0
3.946001470735094,2.5302859422136676,-470486.4126677808,1.0
3.946001470735094,2.5302859422136676,-470486.4126677808,0.0
4.018760797026039,3.375903250572352,-420747.50557239685,1.0
4.018760797026039,3.375903250572352,-420747.50557239685,0.0
4.018760797026039,3.375903250572352,-420747.50557239685,0.0
3.7496762669898613,2.4880064709776715,-157407.88022202972,1.0
3.7496762669898613,2.4880064709776715,-157407.88022202972,0.0
2.950708542748793,3.400743048963499,-156706.6370396717,1.0
2.950708542748793,3.400743048963499,-156706.6370396717,0.0
2.950708542748793,3.400743048963499,-156706.6370396717,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,1.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.515492501153833,2.4763153270906617,-87260.79747154744,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,1.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4784789874333386,2.4532586328474024,-86750.35206218807,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,1.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.4287906268056245,2.0204839956950624,-85505.6342269009,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,1.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.3784541281025353,1.8912637135565702,-85413.74223779941,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,1.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.385652929399234,1.8816134093798391,-85298.88713146331,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,1.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.3584249344274966,1.6338535662435638,-84944.98356154878,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,1.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.365383920728138,1.5945168099628968,-84925.83923891533,0.0
3.360444136467906,1.5542798198202177,-84848.31587060199,1.0
3.360444136467906,1.5542798198202177,-84848.31587060199,0.0
3.360444136467906,1.5542798198202177,-84848.31587060199,0.0
3.360444136467906,1.5542798198202177,-84848.31587060199,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,1.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
3.356908800054424,1.4762361913424882,-84855.7349126607,0.0
