"x1","x2","x3","x4"
4.605170185988092,3.6888794541139363,-6.545579534629378e6,0.0
4.605170185988092,3.6888794541139363,-6.545579534629378e6,0.0
4.605170185988092,3.6888794541139363,-6.545579534629378e6,0.0
4.18477279933505,3.4745118713307765,-1.112576599855899e6,1.0
4.18477279933505,3.4745118713307765,-1.112576599855899e6,0.0
4.18477279933505,3.4745118713307765,-1.112576599855899e6,0.0
4.18477279933505,3.4745118713307765,-1.112576599855899e6,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,1.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
3.7614272824284702,3.7717355894428715,-106014.68664438542,0.0
2.6262666971340822,3.421044439226139,-104042.99229678106,1.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,1.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.1704452278424347,3.4825698270539163,-98687.41231228827,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,1.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
2.587436483570693,3.229526172373628,-93543.86470147592,0.0
