"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13"
3039.10894375,94.0,0.0,255.0,56.0,33.0,48.0,222.0,8.0,31.0,48.0,15.0,0.0
2902.658361524,90.0,0.0,232.0,59.0,24.0,56.0,208.0,3.0,23.0,56.0,11.0,0.0
2894.016023971,89.0,0.0,215.0,51.0,38.0,47.0,177.0,4.0,37.0,47.0,5.0,0.0
4009.826861404,125.0,0.0,225.0,57.0,61.0,52.0,164.0,5.0,59.0,52.0,14.0,0.0
3388.97737093,105.0,0.0,219.0,73.0,38.0,63.0,181.0,10.0,38.0,63.0,4.0,0.0
4549.040568096,142.0,0.0,255.0,85.0,47.0,82.0,208.0,3.0,47.0,82.0,13.0,0.0
4102.760082524,128.0,0.0,273.0,60.0,58.0,57.0,215.0,3.0,58.0,57.0,13.0,0.0
4167.264091618,130.0,0.0,265.0,69.0,52.0,63.0,213.0,6.0,52.0,63.0,15.0,0.0
3834.827144692,119.0,0.0,251.0,66.0,47.0,59.0,204.0,7.0,45.0,59.0,15.0,0.0
3914.712548221,122.0,0.0,277.0,58.0,54.0,54.0,223.0,4.0,52.0,54.0,16.0,0.0
