"x1","x2","x3","x4"
4.605170185988092,3.6888794541139363,-5.9243888412917275e6,0.0
4.605170185988092,3.6888794541139363,-5.9243888412917275e6,0.0
3.948946098550562,2.8311421111584165,-390619.6154204045,1.0
3.529044011669152,2.9561607900722313,-157611.52400281728,1.0
3.529044011669152,2.9561607900722313,-157611.52400281728,0.0
3.529044011669152,2.9561607900722313,-157611.52400281728,0.0
3.529044011669152,2.9561607900722313,-157611.52400281728,0.0
3.428546235531708,2.15786742867442,-146543.19703253757,1.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,1.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.3993068842482086,1.2617115793929021,-145509.9113032784,0.0
3.374531383244972,0.8896231165705109,-145337.8940384312,1.0
3.374531383244972,0.8896231165705109,-145337.8940384312,0.0
3.374531383244972,0.8896231165705109,-145337.8940384312,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,1.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.33589547654475,1.224612843906408,-145189.41801567384,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,1.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
3.3420694941450626,1.293799762002733,-145174.90836380687,0.0
