"x1","x2"
24.4846,0.0
24.5088,0.0
24.2795,0.0
24.1856,0.0
24.9474,0.0
24.5881,0.0
24.5189,0.0
23.9983,0.0
24.4708,0.0
25.3318,0.0
24.2497,0.0
24.0804,0.0
24.5414,0.0
24.5618,0.0
24.0278,0.0
23.7943,0.0
23.6197,0.0
23.5501,0.0
24.6082,0.0
25.0396,0.0
26.2821,0.0
24.3237,0.0
24.7217,0.0
24.8292,0.0
24.3756,0.0
24.6968,0.0
24.8827,0.0
24.9196,0.0
24.9617,0.0
24.7618,0.0
24.8274,0.0
25.3405,0.0
24.1339,0.0
24.1175,0.0
24.0272,0.0
24.6898,0.0
24.1852,0.0
24.229,0.0
25.4094,0.0
24.7976,0.0
23.9424,0.0
24.8277,0.0
24.5075,0.0
23.9472,0.0
24.0968,0.0
23.444,0.0
23.7639,0.0
23.9625,0.0
24.5849,0.0
24.3654,0.0
24.4411,0.0
24.1259,0.0
24.2778,0.0
27.1753,0.0
24.7449,0.0
25.7297,0.0
23.6697,0.0
23.0945,0.0
23.4888,0.0
23.2489,0.0
23.5909,0.0
23.9275,0.0
23.5976,0.0
23.9208,0.0
24.0868,0.0
23.5999,0.0
24.8808,0.0
24.9876,0.0
24.1154,0.0
23.4914,0.0
23.386,0.0
23.4406,0.0
24.6433,0.0
25.4785,0.0
24.4521,0.0
24.7424,0.0
25.2567,0.0
24.8453,0.0
24.757,0.0
24.4325,0.0
24.355,0.0
25.2208,0.0
24.2639,0.0
25.1563,0.0
24.3238,0.0
23.8532,0.0
23.6422,0.0
23.9651,0.0
24.2367,0.0
24.9854,0.0
24.9418,0.0
24.5875,0.0
24.7867,0.0
24.7276,0.0
24.1142,0.0
23.9885,0.0
24.4058,0.0
24.102,0.0
24.9293,0.0
24.8522,0.0
25.332,0.0
24.7087,0.0
26.5085,0.0
25.3165,0.0
25.5831,0.0
24.9726,0.0
24.9341,0.0
25.4609,0.0
25.0887,0.0
25.1546,0.0
24.791,0.0
24.8069,0.0
24.3306,0.0
24.4295,0.0
24.386,0.0
24.4025,0.0
24.4431,0.0
24.4545,0.0
24.221,0.0
24.6064,0.0
24.8269,0.0
24.2118,0.0
23.586,0.0
23.6247,0.0
23.7009,0.0
23.859,0.0
23.5896,0.0
24.5813,0.0
23.5185,0.0
24.3944,0.0
23.2227,0.0
22.9244,0.0
25.0558,0.0
23.7857,0.0
24.234,0.0
24.7001,0.0
25.5938,0.0
24.0302,0.0
23.6226,0.0
24.3037,0.0
24.0984,0.0
24.6587,0.0
24.7435,0.0
24.532,0.0
22.9081,0.0
23.8215,0.0
23.9149,0.0
23.3766,0.0
24.1883,0.0
25.7659,0.0
26.3742,0.0
27.1331,0.0
24.5937,0.0
24.8042,0.0
24.23,0.0
24.8087,0.0
24.8061,0.0
24.8252,0.0
25.0039,0.0
25.0519,0.0
25.3842,0.0
25.4152,0.0
26.0633,0.0
26.3961,0.0
24.0432,0.0
24.075,0.0
24.1744,0.0
24.0221,0.0
24.0606,0.0
23.8713,0.0
23.8867,0.0
23.8436,0.0
24.3526,0.0
24.4973,0.0
24.628,0.0
23.7158,0.0
24.377,0.0
24.5492,0.0
24.5127,0.0
24.7519,0.0
25.1362,0.0
25.1798,0.0
25.0836,0.0
24.9155,0.0
24.863,0.0
24.8334,0.0
24.2579,0.0
24.1449,0.0
24.7358,0.0
23.9801,0.0
24.1342,0.0
24.037,0.0
23.9026,0.0
24.8174,0.0
24.5684,0.0
25.0327,0.0
24.4986,0.0
24.1563,0.0
24.1329,0.0
24.693,0.0
24.3354,0.0
24.6128,0.0
24.0507,0.0
24.0649,0.0
23.8162,0.0
23.7201,0.0
25.8624,0.0
23.5403,0.0
23.3579,0.0
23.6898,0.0
24.0004,0.0
24.0017,0.0
24.6388,0.0
24.0463,0.0
23.94,0.0
26.8934,0.0
24.9991,0.0
24.8101,0.0
26.4148,0.0
25.1266,0.0
24.8495,0.0
23.9761,0.0
23.5324,0.0
24.0883,0.0
24.5103,0.0
24.5192,0.0
24.5464,0.0
24.7768,0.0
24.4586,0.0
25.8203,0.0
24.6453,0.0
23.7529,0.0
25.8339,0.0
25.5905,0.0
23.9444,0.0
24.4759,0.0
24.6289,0.0
24.6451,0.0
23.9496,0.0
24.2029,0.0
24.806,0.0
26.3875,0.0
24.0983,0.0
24.2993,0.0
24.2221,0.0
24.2548,0.0
24.356,0.0
24.1425,0.0
24.1987,0.0
23.7453,0.0
24.5204,0.0
24.3286,0.0
25.4069,0.0
24.2765,0.0
24.3926,0.0
24.4468,0.0
24.5129,0.0
25.098,0.0
24.393,0.0
26.1515,0.0
24.4889,0.0
25.2556,0.0
23.9769,0.0
24.5296,0.0
24.1714,0.0
24.5431,0.0
24.3625,0.0
23.6682,0.0
23.9564,0.0
25.0577,0.0
23.4967,0.0
24.1628,0.0
24.5543,0.0
24.2299,0.0
23.0418,0.0
23.3808,0.0
23.2233,0.0
23.5509,0.0
23.5596,0.0
23.9441,0.0
24.7725,0.0
25.1122,0.0
25.4659,0.0
25.6413,0.0
25.3575,0.0
24.9992,0.0
24.8539,0.0
24.7175,0.0
24.4351,0.0
25.3374,0.0
25.316,0.0
24.7119,0.0
24.9656,0.0
24.0852,0.0
25.6411,0.0
24.5716,0.0
24.9629,0.0
25.0641,0.0
24.1935,0.0
24.1995,0.0
25.042,0.0
25.0937,0.0
25.6052,0.0
25.2456,0.0
25.0312,0.0
24.0532,0.0
24.081,0.0
25.9974,0.0
25.0378,0.0
25.2327,0.0
26.1813,0.0
25.3134,0.0
25.3404,0.0
25.4925,0.0
23.3877,0.0
23.7719,0.0
24.1162,0.0
24.4991,0.0
23.5046,0.0
24.7538,0.0
24.6737,0.0
24.6057,0.0
25.1548,0.0
24.9897,0.0
24.8627,0.0
24.5489,0.0
24.4772,0.0
24.3907,0.0
24.8194,0.0
24.657,0.0
24.9171,0.0
25.3671,0.0
25.4395,0.0
24.2873,0.0
24.5922,0.0
24.6156,0.0
24.9701,0.0
24.7686,0.0
24.7906,0.0
25.142,0.0
24.6605,0.0
24.4711,0.0
24.7426,0.0
26.4704,0.0
24.3977,0.0
25.1564,0.0
25.5158,0.0
24.8852,0.0
24.7136,0.0
25.8781,0.0
25.6921,0.0
25.109,0.0
24.9931,0.0
25.3314,0.0
25.1175,0.0
25.0746,0.0
24.7117,0.0
24.3819,0.0
24.9958,0.0
25.1487,0.0
25.1611,0.0
24.8893,0.0
24.7895,0.0
25.3372,0.0
25.462,0.0
25.7589,0.0
25.9321,0.0
26.9838,0.0
24.2058,0.0
23.5995,0.0
23.9294,0.0
26.5674,0.0
24.6948,0.0
24.4891,0.0
24.1906,0.0
23.817,0.0
23.6904,0.0
23.1233,0.0
24.2414,0.0
24.9146,0.0
24.0045,0.0
24.0255,0.0
24.0755,0.0
24.0532,0.0
24.2089,0.0
23.9423,0.0
23.8604,0.0
23.9891,0.0
24.3271,0.0
24.6247,0.0
24.3525,0.0
24.0021,0.0
24.1221,0.0
24.7279,0.0
24.1713,0.0
24.0595,0.0
24.0791,0.0
24.584,0.0
24.5162,0.0
23.7694,0.0
23.8294,0.0
23.9843,0.0
24.2088,0.0
23.9058,0.0
26.9612,0.0
24.8289,0.0
23.5068,0.0
23.2895,0.0
23.8788,0.0
23.2007,0.0
24.6604,0.0
23.5904,0.0
25.8119,0.0
24.3643,0.0
23.7184,0.0
23.9389,0.0
23.8823,0.0
24.0961,0.0
24.0948,0.0
23.9915,0.0
24.0662,0.0
24.2176,0.0
24.6093,0.0
24.1377,0.0
23.8199,0.0
24.0283,0.0
24.2037,0.0
23.9333,0.0
23.8618,0.0
23.6397,0.0
24.261,0.0
24.007,0.0
24.0146,0.0
23.9404,0.0
26.2235,0.0
24.004,0.0
25.4884,0.0
24.2711,0.0
25.3907,0.0
24.9433,0.0
23.302,0.0
24.1116,0.0
24.7458,0.0
23.5851,0.0
23.646,0.0
23.2771,0.0
23.6625,0.0
23.5565,0.0
23.403,0.0
23.4936,0.0
23.5977,0.0
23.9249,0.0
23.7947,0.0
23.058,0.0
23.106,0.0
23.3707,0.0
23.3072,0.0
25.2855,0.0
24.3247,0.0
25.7261,0.0
25.22,0.0
24.6461,0.0
23.769,0.0
23.8633,0.0
23.729,0.0
24.1074,0.0
24.1722,0.0
23.9138,0.0
25.8104,0.0
25.6413,0.0
24.6684,0.0
24.0529,0.0
24.0989,0.0
24.6371,0.0
24.0636,0.0
24.7586,0.0
24.9405,0.0
24.0931,0.0
24.0941,0.0
24.4569,0.0
24.5218,0.0
23.9532,0.0
24.3625,0.0
23.5977,0.0
24.2554,0.0
24.2353,0.0
23.8073,0.0
23.473,0.0
24.4604,0.0
24.7972,0.0
24.7028,0.0
24.7268,0.0
23.7356,0.0
23.7874,0.0
23.44,0.0
23.9252,0.0
24.5182,0.0
24.1364,0.0
23.3112,0.0
23.1434,0.0
23.5221,0.0
23.2043,0.0
23.2893,0.0
23.7143,0.0
24.5558,0.0
24.4489,0.0
24.2052,0.0
25.1921,0.0
23.8233,0.0
23.8591,0.0
23.2355,0.0
26.214,0.0
23.9342,0.0
23.4013,0.0
23.4296,0.0
24.1818,0.0
24.2619,0.0
23.8781,0.0
23.6549,0.0
25.0033,0.0
25.1485,0.0
25.4486,0.0
24.5218,0.0
24.7622,0.0
24.6821,0.0
23.4837,0.0
25.7079,0.0
24.2956,0.0
24.1705,0.0
24.3404,0.0
24.4385,0.0
24.7434,0.0
26.0565,0.0
24.8342,0.0
24.7527,0.0
24.4524,0.0
24.2119,0.0
24.7196,0.0
25.0319,0.0
24.3251,0.0
24.2905,0.0
23.9184,0.0
23.3115,0.0
23.8378,0.0
23.5394,0.0
25.5534,0.0
23.5995,0.0
23.8234,0.0
23.9942,0.0
25.7187,0.0
24.4352,0.0
24.4642,0.0
24.6665,0.0
23.6304,0.0
23.518,0.0
24.5798,0.0
24.4046,0.0
24.6031,0.0
24.5016,0.0
24.1712,0.0
24.5777,0.0
25.206,0.0
25.2187,0.0
24.8341,0.0
24.6334,0.0
24.1681,0.0
24.5682,0.0
25.5144,0.0
24.0052,0.0
24.1994,0.0
24.4465,0.0
24.3401,0.0
23.6937,0.0
24.5938,0.0
25.0095,0.0
24.3437,0.0
24.2379,0.0
24.0705,0.0
25.227,0.0
25.2169,0.0
24.8109,0.0
24.6885,0.0
25.0395,0.0
23.9058,0.0
24.3121,0.0
24.4166,0.0
25.1452,0.0
23.8886,0.0
23.8961,0.0
23.9415,0.0
24.6014,0.0
24.4363,0.0
24.8877,0.0
24.4038,0.0
24.3808,0.0
24.0551,0.0
23.6265,0.0
26.4794,0.0
25.1052,0.0
24.1639,0.0
23.9078,0.0
23.5319,0.0
23.7796,0.0
24.635,0.0
24.3994,0.0
25.4644,0.0
23.7978,0.0
23.7263,0.0
24.5033,0.0
23.2484,0.0
23.4769,0.0
23.3208,0.0
23.0258,0.0
23.5475,0.0
22.7158,0.0
23.2933,0.0
22.9261,0.0
23.2257,0.0
23.5755,0.0
22.9806,0.0
22.9709,0.0
23.3864,0.0
23.2526,0.0
23.4011,0.0
23.3432,0.0
23.6016,0.0
23.5531,0.0
22.9719,0.0
22.7643,0.0
23.5503,0.0
23.0013,0.0
23.5237,0.0
23.3492,0.0
23.1884,0.0
23.0902,0.0
23.2958,0.0
23.4323,0.0
23.6197,0.0
22.865,0.0
22.7586,0.0
23.2996,0.0
23.8061,0.0
23.2752,0.0
22.8969,0.0
24.3508,0.0
24.3943,0.0
24.5997,0.0
23.5579,0.0
23.5406,0.0
23.7285,0.0
23.481,0.0
23.6517,0.0
23.3392,0.0
23.7902,0.0
25.1552,0.0
24.7711,0.0
23.2207,0.0
23.2673,0.0
24.8584,0.0
23.7201,0.0
23.8878,0.0
23.6381,0.0
24.0287,0.0
23.8259,0.0
23.8049,0.0
24.0223,0.0
24.1986,0.0
24.8214,0.0
23.7496,0.0
23.1887,0.0
23.0058,0.0
22.9988,0.0
23.1705,0.0
23.1954,0.0
23.3046,0.0
23.7188,0.0
24.2539,0.0
23.4353,0.0
23.5572,0.0
24.0713,0.0
23.2784,0.0
23.8247,0.0
25.2128,0.0
24.673,0.0
25.1329,0.0
26.5384,0.0
26.1758,0.0
26.2616,0.0
25.9387,0.0
24.1749,0.0
24.623,0.0
24.4312,0.0
24.4907,0.0
24.7913,0.0
24.6388,0.0
24.6792,0.0
26.9571,0.0
24.4329,0.0
24.6159,0.0
25.313,0.0
24.4443,0.0
24.4182,0.0
24.4292,0.0
23.8742,0.0
24.371,0.0
25.4087,0.0
23.3782,0.0
23.4066,0.0
23.8477,0.0
24.9835,0.0
24.5299,0.0
25.4463,0.0
24.4471,0.0
24.056,0.0
24.1521,0.0
23.8295,0.0
22.8194,0.0
24.6082,0.0
23.7626,0.0
23.8874,0.0
24.8254,0.0
24.5599,0.0
24.1709,0.0
25.951,0.0
24.1382,0.0
25.1394,0.0
24.6644,0.0
24.3507,0.0
26.2598,0.0
24.6263,0.0
24.3583,0.0
24.194,0.0
23.7561,0.0
25.0158,0.0
24.0038,0.0
25.2017,0.0
25.1798,0.0
25.4047,0.0
25.3543,0.0
25.307,0.0
25.3306,0.0
25.347,0.0
26.3343,0.0
25.4816,0.0
25.3272,0.0
25.1714,0.0
24.6206,0.0
25.0038,0.0
26.0585,0.0
24.6967,0.0
25.3411,0.0
25.7162,0.0
24.6411,0.0
24.1117,0.0
26.4619,0.0
26.2409,0.0
26.8245,0.0
25.144,0.0
25.2942,0.0
25.0632,0.0
25.2309,0.0
25.4908,0.0
25.2625,0.0
24.9704,0.0
25.2435,0.0
25.06,0.0
24.7325,0.0
24.9544,0.0
24.6211,0.0
24.7178,0.0
25.4474,0.0
25.355,0.0
25.3857,0.0
24.695,0.0
24.4051,0.0
24.5331,0.0
25.0924,0.0
26.9253,0.0
27.8354,0.0
30.1958,0.0
29.1698,0.0
28.5013,0.0
27.9421,0.0
29.0391,0.0
26.9924,0.0
26.0164,0.0
26.3291,0.0
26.7056,0.0
27.3723,0.0
26.215,0.0
26.2008,0.0
26.4127,0.0
26.3294,0.0
26.3101,0.0
27.5024,0.0
25.6706,0.0
26.2239,0.0
25.1971,0.0
25.7692,0.0
23.9771,0.0
25.8016,0.0
25.532,0.0
25.1949,0.0
26.0692,0.0
25.0598,0.0
24.4203,0.0
24.7916,0.0
25.2917,0.0
25.7958,0.0
27.0784,0.0
24.963,0.0
24.9398,0.0
24.9232,0.0
25.0659,0.0
24.8324,0.0
24.8552,0.0
24.7881,0.0
26.9943,0.0
25.4699,0.0
24.9911,0.0
25.4568,0.0
25.7349,0.0
25.4617,0.0
25.4429,0.0
26.2527,0.0
25.2464,0.0
25.8206,0.0
25.6312,0.0
24.4162,0.0
24.9213,0.0
24.9247,0.0
25.1142,0.0
25.1237,0.0
25.6351,0.0
27.6925,0.0
28.8281,0.0
25.9479,0.0
25.6563,0.0
25.8472,0.0
25.549,0.0
25.8363,0.0
25.4005,0.0
25.5983,0.0
25.4224,0.0
25.5772,0.0
25.0895,0.0
25.4551,0.0
26.8613,0.0
25.4961,0.0
25.2194,0.0
25.7082,0.0
26.0642,0.0
25.7045,0.0
27.7871,0.0
27.6734,0.0
27.6648,0.0
26.8479,0.0
25.9367,0.0
24.8033,0.0
25.2316,0.0
24.7483,0.0
24.4254,0.0
25.2847,0.0
25.2599,0.0
25.2809,0.0
25.1844,0.0
25.3896,0.0
25.8148,0.0
25.3484,0.0
25.7425,0.0
24.6138,0.0
25.0653,0.0
24.8566,0.0
24.3193,0.0
24.5835,0.0
25.115,0.0
25.0198,0.0
24.2896,0.0
24.5522,0.0
25.3371,0.0
25.0172,0.0
24.7128,0.0
25.0704,0.0
25.4964,0.0
25.3968,0.0
25.7955,0.0
25.1773,0.0
25.5194,0.0
24.9875,0.0
24.3032,0.0
25.2824,0.0
25.7744,0.0
25.7326,0.0
25.3185,0.0
25.3017,0.0
25.2522,0.0
26.1137,0.0
29.0415,0.0
25.5476,0.0
25.6834,0.0
25.7234,0.0
25.7759,0.0
25.468,0.0
27.1039,0.0
26.354,0.0
25.7493,0.0
25.8115,0.0
25.6255,0.0
25.1768,0.0
25.1917,0.0
24.6514,0.0
25.2426,0.0
25.4944,0.0
25.6437,0.0
24.5436,0.0
25.3984,0.0
24.8958,0.0
25.0648,0.0
24.9827,0.0
25.1014,0.0
25.0498,0.0
24.3597,0.0
23.9555,0.0
25.3477,0.0
25.3452,0.0
25.172,0.0
24.5868,0.0
24.3476,0.0
23.8372,0.0
24.4597,0.0
24.7812,0.0
24.1511,0.0
25.6571,0.0
27.0219,0.0
25.3881,0.0
25.9898,0.0
26.31,0.0
26.8871,0.0
27.4643,0.0
28.239,0.0
27.8468,0.0
27.7074,0.0
26.917,0.0
29.1513,0.0
29.8624,0.0
29.7528,0.0
29.1069,0.0
30.3219,0.0
29.8447,0.0
30.8767,0.0
29.9274,0.0
29.0854,0.0
30.9832,0.0
30.5206,0.0
30.7236,0.0
30.6743,0.0
30.0926,0.0
31.1977,0.0
30.0281,0.0
31.4877,0.0
30.3654,0.0
30.2559,0.0
29.0018,0.0
32.9463,0.0
30.5953,0.0
31.0743,0.0
30.4393,0.0
30.0845,0.0
28.7238,0.0
28.9003,0.0
29.5882,0.0
30.8354,0.0
30.2555,0.0
33.4018,0.0
33.4398,0.0
31.844,0.0
29.2264,0.0
29.5653,0.0
31.2323,0.0
29.4647,0.0
30.7324,0.0
28.3323,0.0
28.9908,0.0
30.0848,0.0
30.8404,0.0
30.2486,0.0
30.5163,0.0
30.3576,0.0
29.2772,0.0
30.4656,0.0
30.828,0.0
31.4604,0.0
30.5675,0.0
32.2141,0.0
30.7051,0.0
30.6202,0.0
31.2581,0.0
31.0143,0.0
30.919,0.0
32.3984,0.0
31.9332,0.0
31.4737,0.0
29.6144,0.0
29.0431,0.0
28.893,0.0
30.2282,0.0
31.037,0.0
32.8324,0.0
32.7106,0.0
31.4533,0.0
32.0616,0.0
30.7917,0.0
31.4295,0.0
32.3391,0.0
30.7511,0.0
30.342,0.0
30.762,0.0
30.5711,0.0
29.6329,0.0
30.3364,0.0
30.1829,0.0
29.368,0.0
29.4466,0.0
28.8399,0.0
30.4651,0.0
29.5909,0.0
30.4567,0.0
29.2867,0.0
29.5959,0.0
29.5661,0.0
30.2737,0.0
29.3561,0.0
30.3843,0.0
31.7096,0.0
31.4584,0.0
31.1402,0.0
31.707,0.0
30.3301,0.0
29.7451,0.0
30.6414,0.0
29.7585,0.0
30.1709,0.0
28.4906,0.0
